,TotalPop,Total; Estimate; AGE - 16 to 19 years,Total; Estimate; AGE - 20 to 24 years,Total; Estimate; AGE - 25 to 29 years,Total; Estimate; AGE - 30 to 34 years,Total; Estimate; AGE - 35 to 44 years,t1,Total; Estimate; AGE - 45 to 54 years,Total; Estimate; AGE - 55 to 59 years,Total; Estimate; AGE - 60 to 64 years,Total; Estimate; AGE - 65 to 74 years,t2,Total; Estimate; AGE - 75 years and over,Percent Population with age between 16 and 44,Percent Population with age between 45 and 74,Percent Population with age between 75 and over
1813,4605,228,260,249,172,494,1403,493,419,320,538,1770,483,30.0,38.0,10.0
1814,65130,3239,5741,4866,4129,7078,25053,7967,3535,4253,5854,21609,4420,38.0,33.0,7.0
1815,8447,478,461,259,646,790,2634,1063,549,786,1174,3572,852,31.0,42.0,10.0
1816,39455,2270,2388,2415,2252,4640,13965,5441,2899,2808,3791,14939,2563,35.0,38.0,6.0
1817,19313,1677,2451,1379,1223,2083,8813,2067,1227,770,1325,5389,1102,46.0,28.0,6.0
1818,138815,7159,7713,8017,8525,17694,49108,18974,9819,8570,12285,49648,7304,35.0,36.0,5.0
1819,128221,6805,8734,8799,8633,14652,47623,15996,8842,6407,8787,40032,6739,37.0,31.0,5.0
1820,28203,1856,2141,1668,1124,3482,10271,4023,2210,2034,3027,11294,1970,36.0,40.0,7.0
1821,147514,6729,7914,8144,8504,17602,48893,20871,12111,12323,17341,62646,9859,33.0,42.0,7.0
1822,11254,386,570,392,331,757,2436,1555,968,1069,2221,5813,1722,22.0,52.0,15.0
1823,17098,1032,1315,1070,1002,1515,5934,2515,1158,1212,1671,6556,1134,35.0,38.0,7.0
1824,32809,1285,1570,1583,1741,3739,9918,4624,3118,2621,4296,14659,2636,30.0,45.0,8.0
1825,15534,892,1030,868,837,1727,5354,2261,1151,1426,1744,6582,935,34.0,42.0,6.0
1826,4216,163,356,282,318,574,1693,584,323,207,472,1586,356,40.0,38.0,8.0
1827,75845,4280,4939,4510,4468,9103,27300,10760,5483,4765,6774,27782,4342,36.0,37.0,6.0
1828,308580,20378,31316,20378,19585,35118,126775,42790,21819,18669,24132,107410,21533,41.0,35.0,7.0
1829,47400,4360,4495,2516,2414,4874,18659,6292,3332,3270,4340,17234,3530,39.0,36.0,7.0
1830,1455846,85060,122136,113025,103143,184597,607961,190468,79859,66094,88527,424948,69468,42.0,29.0,5.0
1831,196124,13709,19040,11524,10898,20505,75676,27579,14186,12378,17299,71442,16900,39.0,36.0,9.0
1832,78175,4529,5121,4297,4310,8818,27075,11348,5874,5634,7277,30133,5850,35.0,39.0,7.0
1833,78319,4137,5335,4624,4751,9408,28255,12350,5935,5433,7138,30856,5954,36.0,39.0,8.0
1834,130846,8133,9811,7759,6878,14432,47013,18839,9982,9075,12398,50294,10958,36.0,38.0,8.0
1835,86883,4519,5815,5251,5464,10430,31479,12862,6515,5818,7560,32755,6833,36.0,38.0,8.0
1836,48763,2551,2890,2600,2629,5649,16319,7574,4223,3175,5172,20144,3896,33.0,41.0,8.0
1837,81224,5375,7968,4986,4994,9886,33209,12418,5753,5141,6674,29986,5296,41.0,37.0,7.0
1838,61481,2937,3441,3089,3010,6922,19399,9967,5123,4976,7061,27127,5443,32.0,44.0,9.0
1839,48334,4122,5812,2783,2642,5210,20569,6549,3177,2883,4086,16695,3132,43.0,35.0,6.0
1840,45950,3222,3025,2183,2162,4621,15213,6814,3940,3559,5717,20030,4257,33.0,44.0,9.0
1841,295685,19391,22720,16600,16192,36074,110977,48402,21964,18487,24533,113386,19869,38.0,38.0,7.0
1842,923995,50353,68588,65121,55176,104838,344076,133454,69906,56109,77800,337269,71941,37.0,37.0,8.0
1843,38233,1888,2274,2233,2147,4615,13157,5999,3329,2757,4310,16395,3559,34.0,43.0,9.0
1844,51054,2468,3731,3736,3591,6301,19827,7935,3274,3483,4214,18906,3214,39.0,37.0,6.0
1845,53955,2655,3030,3067,3336,6636,18724,8505,4146,3616,5208,21475,4266,35.0,40.0,8.0
1846,58537,3070,4049,3553,3270,6945,20887,9337,5046,3282,5280,22945,4783,36.0,39.0,8.0
1847,47791,2462,3183,2659,2510,5711,16525,7607,3734,3628,5424,20393,3946,35.0,43.0,8.0
1848,4646,300,273,213,140,350,1276,648,546,419,735,2348,495,27.0,51.0,11.0
1849,62943,3431,3988,3406,3471,7217,21513,9416,4898,4398,6291,25003,5439,34.0,40.0,9.0
1850,116567,5867,12326,10969,8928,13961,52051,14024,6437,5600,7889,33950,6090,45.0,29.0,5.0
1851,2635121,122486,193470,239599,221790,358326,1135671,323000,149914,133755,170664,777333,138599,43.0,29.0,5.0
1852,26845,1371,1652,1509,1562,3133,9227,4081,2087,1725,2347,10240,2056,34.0,38.0,8.0
1853,64373,5076,6490,3450,3245,7165,25426,9843,4845,4094,5480,24262,4424,39.0,38.0,7.0
1854,71760,5733,6222,3663,3591,7874,27083,11063,5232,5046,6353,27694,4790,38.0,39.0,7.0
1855,748680,44583,57603,53538,46348,86969,289041,107344,51940,45717,60695,265696,51901,39.0,35.0,7.0
1856,49500,2391,3032,2998,2893,5915,17229,6852,3947,3027,4422,18248,4221,35.0,37.0,9.0
1857,1363069,75158,84438,76660,74450,167912,478618,211071,98066,85932,111924,506993,105770,35.0,37.0,8.0
1858,1653877,60734,124795,198827,169204,239798,793358,206563,93557,90932,126484,517536,103671,48.0,31.0,6.0
1859,212675,10944,14309,12906,12064,24739,74962,32887,17260,14261,19299,83707,16794,35.0,39.0,8.0
1860,232324,12787,16431,14516,13469,26782,83985,34122,15878,15502,20726,86228,19097,36.0,37.0,8.0
1861,467669,28987,34460,31718,28286,53739,177190,68262,33666,28088,36708,166724,33257,38.0,36.0,7.0
1862,109491,6415,7121,5623,5529,12580,37268,16945,7865,8210,10622,43642,8098,34.0,40.0,7.0
1863,378174,23565,27779,20394,21413,47828,140979,56992,24190,20987,26251,128420,19227,37.0,34.0,5.0
1864,41584,2254,2776,2606,2507,5006,15149,6869,3467,2521,3742,16599,2866,36.0,40.0,7.0
1865,119833,8006,9739,7170,6760,13983,45658,18961,8721,7745,9835,45262,6821,38.0,38.0,6.0
1866,60750,5473,6853,2888,2834,5937,23985,8529,4566,4292,6148,23535,4908,39.0,39.0,8.0
1867,99464,5380,5590,4954,4963,12875,33762,18178,8117,6423,8611,41329,5406,34.0,42.0,5.0
1868,2339280,101211,161223,190162,184070,329986,966652,327182,151446,128424,168136,775188,139767,41.0,33.0,6.0
1869,159800,9380,12110,10851,10067,19045,61453,23721,11283,10874,13090,58968,10375,38.0,37.0,6.0
1870,475948,24148,32478,31103,29711,62710,180150,70201,33137,29036,38287,170661,28102,38.0,36.0,6.0
1871,325027,18903,21085,18690,17935,36648,113261,44060,20520,17625,25247,107452,21176,35.0,33.0,7.0
1872,110817,8594,10784,6835,6114,12582,44909,15369,7627,6876,9372,39244,7321,41.0,35.0,7.0
1873,226632,11285,13259,12700,13250,29742,80236,36065,17086,14038,19991,87180,13990,35.0,38.0,6.0
1874,155239,8157,10494,9733,9576,19139,57099,22864,11114,9541,12092,55611,11661,37.0,36.0,8.0
1875,31611,2255,2324,1626,1589,3577,11371,4774,2366,2570,3299,13009,2348,36.0,41.0,7.0
1876,18112,920,1062,957,934,2117,5990,2924,1588,1310,1935,7757,1518,33.0,43.0,8.0
1877,34843,1504,2318,2520,2156,4049,12547,5223,2789,2302,3271,13585,2611,36.0,39.0,7.0
1878,97539,5124,5728,5351,5658,11550,33411,14681,7342,6937,9209,38169,7586,34.0,39.0,8.0
1879,1497595,83372,98111,85536,83672,194315,545006,244867,105500,87185,123558,561110,98337,36.0,37.0,7.0
1880,75783,4001,4617,4234,4387,9047,26286,11951,6083,5038,7567,30639,4811,35.0,40.0,6.0
1881,49322,2641,2758,2552,2727,5705,16383,8079,3863,3499,4827,20268,3896,33.0,41.0,8.0
1882,104415,12653,17886,7167,6254,10244,54204,11579,6170,5637,7072,30458,5200,52.0,29.0,5.0
1883,180129,10150,12769,10662,10155,22037,65773,28747,13421,13449,17199,72816,13089,37.0,40.0,7.0
1884,64701,3333,3785,3545,3376,7480,21519,10332,5203,4838,7015,27388,5454,33.0,42.0,8.0
1885,62183,3053,3974,3767,3570,8063,22427,9883,4847,4191,5884,24805,4536,36.0,40.0,7.0
1886,91442,4625,5503,4731,5152,10877,30888,15131,7368,6073,8667,37239,6079,34.0,41.0,7.0
1887,975321,53819,57283,53890,56342,128517,349851,148698,68733,54843,76669,348943,71566,36.0,36.0,7.0
1888,40886,1906,2605,2864,2784,5238,15397,6742,3045,2775,3685,16247,2530,38.0,40.0,6.0
1889,25083,1664,1901,1287,1230,2450,8532,3363,1918,1809,2520,9610,1956,34.0,38.0,8.0
1890,157844,9264,10690,9135,8875,19806,57770,22217,10459,8911,13146,54733,11060,37.0,35.0,7.0
1891,37159,1865,2283,2046,2140,4930,13264,5451,2568,2412,4025,14456,2588,36.0,39.0,7.0
1892,10935,553,575,424,442,1415,3409,1509,888,863,1422,4682,1058,31.0,43.0,10.0
1893,25531,1108,1989,1735,1712,3414,9958,3738,1878,1611,2328,9555,1756,39.0,37.0,7.0
1894,26833,975,1466,1428,1467,3150,8486,3869,1990,2253,3477,11589,2585,32.0,43.0,10.0
1895,17535,928,1270,1090,1021,2450,6759,2599,1440,977,2012,7028,1472,39.0,40.0,8.0
1896,47316,2189,2838,1994,2479,5435,14935,6424,3699,3677,5990,19790,3951,32.0,42.0,8.0
1897,19913,1171,1225,1103,1338,2097,6934,3180,1647,1446,2109,8382,1821,35.0,42.0,9.0
1898,34130,1429,2411,1486,1887,4303,11516,4842,2702,2649,3692,13885,2443,34.0,41.0,7.0
1899,122586,4147,4990,5646,5904,12483,33170,14419,9006,11500,20216,55141,9505,27.0,45.0,8.0
1900,252268,10891,15376,16541,17029,32444,92281,33601,17652,17320,24160,92733,18978,37.0,37.0,8.0
1901,88898,5150,5667,4785,4807,11378,31787,13366,6566,6143,9160,35235,6649,36.0,40.0,7.0
1902,196716,10271,10856,10607,12136,28723,72593,27698,11222,9875,13670,62465,9285,37.0,32.0,5.0
1903,81805,3776,5088,4068,4383,10758,28073,12752,5509,6134,8413,32808,5603,34.0,40.0,7.0
1904,10336,525,644,321,559,1526,3575,1681,854,387,890,3812,630,35.0,37.0,6.0
1905,68699,2718,3547,3855,3695,7880,21695,9901,5569,5441,8650,29561,5738,32.0,43.0,8.0
1906,22833,903,1433,1274,1299,2759,7668,3577,2101,1543,2619,9840,1735,34.0,43.0,8.0
1907,156182,7691,9457,8577,8786,20577,55088,22990,11168,9316,14390,57864,9952,35.0,37.0,6.0
1908,68364,2537,3142,2715,3406,8452,20252,9291,5168,5067,8541,28067,6685,30.0,41.0,10.0
1909,27463,1169,1129,1113,1192,2940,7543,3578,2147,2470,4352,12547,2683,27.0,46.0,10.0
1910,14370,724,743,808,810,1607,4692,1902,1024,1222,1788,5936,1357,33.0,41.0,9.0
1911,10753,469,436,376,452,1201,2934,1201,950,888,1724,4763,1146,27.0,44.0,11.0
1912,97038,5125,6674,5251,5117,11950,34117,14223,6756,6467,9582,37028,6630,35.0,38.0,7.0
1913,56589,2811,3668,3395,3086,7198,20158,8047,4063,3708,5764,21582,4067,36.0,38.0,7.0
1914,103374,5017,10696,7784,6342,11001,40840,12133,6612,6025,9690,34460,7595,40.0,33.0,7.0
1915,332766,17673,31601,30208,23911,38913,142306,39214,17801,15238,19928,92181,14009,43.0,28.0,4.0
1916,25247,1162,1251,1253,1257,3307,8230,4273,1992,1690,2223,10178,1248,33.0,40.0,5.0
1917,35412,1348,1552,1852,2035,4437,11224,5296,2795,3172,3923,15186,2226,32.0,43.0,6.0
1918,164118,7898,9301,8718,9232,21837,56986,25158,12314,9748,15704,62924,10747,35.0,38.0,7.0
1919,41766,2052,2099,1708,2056,5455,13370,6381,3230,2835,4278,16724,3284,32.0,40.0,8.0
1920,59350,2742,4011,3422,3474,7526,21175,8144,4121,3700,5228,21193,3886,36.0,36.0,7.0
1921,300865,14959,22008,26610,25886,41720,131183,36170,16721,15793,17910,86594,13032,44.0,29.0,4.0
1922,54032,2791,3709,3242,3158,6218,19118,7585,4445,3553,5199,20782,3839,35.0,38.0,7.0
1923,368362,20651,25252,23414,22897,46511,138725,50478,24576,20630,28461,124145,22095,38.0,34.0,6.0
1924,63866,3270,3866,3324,3594,8605,22659,9272,4779,3690,5552,23293,3544,35.0,36.0,6.0
1925,214049,10513,13273,12413,12457,29259,77915,30730,14854,12291,17924,75799,12724,36.0,35.0,6.0
1926,11601,571,718,579,618,1377,3863,1900,1017,704,1207,4828,784,33.0,42.0,7.0
1927,8607,651,442,318,435,966,2812,1170,696,586,1057,3509,788,33.0,41.0,9.0
1928,58503,3128,3828,2912,3274,7969,21111,9427,3764,4106,5140,22437,3409,36.0,38.0,6.0
1929,21059,1006,1346,1354,1506,2937,8149,3083,1657,1274,1696,7710,1239,39.0,37.0,6.0
1930,517197,30769,39664,35539,32876,66534,205382,70164,33042,27983,38364,169553,29506,40.0,33.0,6.0
1931,52300,2688,3456,2909,2843,6024,17920,7812,3986,3817,5279,20894,4230,34.0,40.0,8.0
1932,128753,6762,8589,9126,9527,17331,51335,15755,7438,5468,8079,36740,5337,40.0,29.0,4.0
1933,59854,2870,3096,3033,2902,6965,18866,8543,4684,4208,7788,25223,5794,32.0,42.0,10.0
1934,112156,4126,5442,5148,5836,13186,33738,14410,8180,7706,14323,44619,11872,30.0,40.0,11.0
1935,24262,1477,1723,1405,1365,2793,8763,3504,1956,1652,2351,9463,1806,36.0,39.0,7.0
1936,52571,2535,3295,4744,4724,7219,22517,5971,2686,2325,2530,13512,1470,43.0,26.0,3.0
1937,5507,317,261,416,348,682,2024,942,480,339,624,2385,319,37.0,43.0,6.0
1938,169798,8712,10054,9037,9508,22882,60193,25882,11386,9160,13868,60296,9423,35.0,36.0,6.0
1939,41725,3682,4665,2513,2476,4038,17374,4785,2379,2970,4276,14410,2587,42.0,35.0,6.0
1940,186308,9089,10328,9856,11392,27340,68005,26190,10880,9702,13311,60083,7673,37.0,32.0,4.0
1941,9776,428,515,682,512,1151,3288,1387,987,636,1192,4202,917,34.0,43.0,9.0
1942,59805,2993,3733,3693,3729,7551,21699,8110,4060,3290,5003,20463,3670,36.0,34.0,6.0
1943,57934,3129,3469,3244,3159,6861,19862,8231,4469,4024,5714,22438,4570,34.0,39.0,8.0
1944,80504,3760,4611,4022,4150,11185,27728,12845,6037,5215,7595,31692,4426,34.0,39.0,5.0
1945,45069,2177,2569,2487,2437,5830,15500,6717,3420,2986,4660,17783,3383,34.0,39.0,8.0
1946,34160,1311,1597,1682,1584,3589,9763,4255,2465,2901,5050,14671,3792,29.0,43.0,11.0
1947,21347,1309,1445,967,1082,2517,7320,2933,1526,1679,2505,8643,1656,34.0,40.0,8.0
1948,23227,1132,1364,1248,1071,2558,7373,3336,2085,1841,2764,10026,1963,32.0,43.0,8.0
1949,1034290,50076,67856,81970,82205,152592,434699,135576,56277,47051,56886,295790,39225,42.0,29.0,4.0
1950,15155,884,794,770,760,1690,4898,2201,1065,1286,1959,6511,1482,32.0,43.0,10.0
1951,27445,1343,1622,1432,1433,3500,9330,3674,2089,1892,2900,10555,2002,34.0,38.0,7.0
1952,94191,4074,4238,4486,5106,10568,28472,12075,6218,6017,11201,35511,10436,30.0,38.0,11.0
1953,94125,5213,5892,5349,5300,11749,33503,13916,6839,6604,8620,35979,6171,36.0,38.0,7.0
1954,219866,11707,20469,14806,14620,27343,88945,27538,14222,12812,18945,73517,13424,40.0,33.0,6.0
1955,20426,969,1259,1046,976,2094,6344,3015,2016,1394,2602,9027,2041,31.0,44.0,10.0
1956,192685,10423,32248,20352,13569,18547,95139,16510,7269,6314,8989,39082,6213,49.0,20.0,3.0
1957,141812,12501,17169,9455,7949,16693,63767,18581,9187,7635,9142,44545,5717,45.0,31.0,4.0
1958,12803,567,674,660,680,1345,3926,1732,1007,1251,1895,5885,1314,31.0,46.0,10.0
1959,39546,2344,3122,2676,2778,4781,15701,5540,2664,2328,3421,13953,2491,40.0,35.0,6.0
1960,57630,2879,2962,2889,3177,7189,19096,8196,4393,3493,5642,21724,3564,33.0,38.0,6.0
1961,13506,498,621,696,648,1447,3910,1842,1078,1030,1950,5900,1250,29.0,44.0,9.0
1962,39240,1639,2320,2049,1983,5074,13065,5887,3080,2754,3807,15528,2751,33.0,40.0,7.0
1963,176484,12868,24258,12423,11170,20948,81667,20262,9971,8604,11208,50045,7897,46.0,28.0,4.0
1964,20434,829,967,816,841,1973,5426,2882,1543,1911,2898,9234,2572,27.0,45.0,13.0
1965,142827,7006,8457,7812,7985,19110,50370,21170,9482,9192,13184,53028,8981,35.0,37.0,6.0
1966,45447,2405,3263,2726,2629,5796,16819,6338,2710,3375,4134,16557,2987,37.0,36.0,7.0
1967,134187,8436,10356,8521,8343,17069,52725,17513,8632,7726,10412,44283,6534,39.0,33.0,5.0
1968,91566,4275,5474,4715,4875,11756,31095,13962,7125,6605,9276,36968,7074,34.0,40.0,8.0
1969,138940,7066,9200,8058,8326,17416,50066,19919,10061,8313,12543,50836,9379,36.0,37.0,7.0
1970,66523,3359,3715,3465,3621,8186,22346,9600,4892,4926,7401,26819,5234,34.0,40.0,8.0
1971,63664,3410,3953,3442,3888,8326,23019,8711,4433,3733,5709,22586,4308,36.0,35.0,7.0
1972,35445,2104,2674,1954,2061,4512,13305,4782,2475,2485,3190,12932,2278,38.0,36.0,6.0
1973,60875,3153,3982,3394,3201,7770,21500,8835,4117,3983,6059,22994,4300,35.0,38.0,7.0
1974,46124,2199,2502,2284,2397,5868,15250,7541,3775,3185,4993,19494,3507,33.0,42.0,8.0
1975,72315,3647,4287,3612,3914,9300,24760,10622,5186,4845,7557,28210,5859,34.0,39.0,8.0
1976,14208,619,771,868,874,1727,4859,1915,1112,794,1523,5344,1026,34.0,38.0,7.0
1977,33291,1600,1936,1455,1432,3089,9512,4343,2411,2736,4958,14448,4122,29.0,43.0,12.0
1978,4090,246,175,200,234,642,1497,588,346,313,387,1634,417,37.0,40.0,10.0
1979,222095,13491,11793,9505,11518,32770,79077,33820,12895,9963,14835,71513,8431,36.0,32.0,4.0
1980,44420,2507,3015,2429,2601,5295,15847,6002,3394,2937,4052,16385,2948,36.0,37.0,7.0
1981,1023811,54227,64687,71406,73531,153151,417002,141966,57566,45655,56984,302171,36841,41.0,30.0,4.0
1982,20190,794,1327,1090,1039,2102,6352,2875,1738,1617,2495,8725,1787,31.0,43.0,9.0
1983,12331,774,736,489,569,1301,3869,1719,1167,882,1494,5262,1083,31.0,43.0,9.0
1984,53421,5770,11492,2987,2421,4640,27310,5544,3280,2802,4282,15908,2865,51.0,30.0,5.0
1985,124496,6610,9498,8761,7639,15364,47872,16481,8684,7082,9893,42140,7450,38.0,34.0,6.0
1986,68525,3294,3989,3286,3481,8741,22791,10073,5317,4506,7685,27581,5696,33.0,40.0,8.0
1987,81379,4125,5280,4733,4745,9988,28871,11323,5740,5312,7408,29783,5550,35.0,37.0,7.0
1988,37825,1983,2182,1821,1962,5115,13063,5718,2716,2430,3897,14761,2827,35.0,39.0,7.0
1989,17605,740,911,779,909,2185,5524,2462,1292,1349,2273,7376,1733,31.0,42.0,10.0
1990,2368,113,137,95,112,268,725,334,169,190,306,999,252,31.0,42.0,11.0
1991,10971,655,744,561,781,1140,3881,1476,786,853,1085,4200,1111,35.0,38.0,10.0
1992,6875,381,467,391,382,632,2253,820,371,433,486,2110,342,33.0,31.0,5.0
1993,983,33,67,75,66,91,332,155,70,97,78,400,85,34.0,41.0,9.0
1994,6651,370,422,305,331,672,2100,896,471,601,764,2732,630,32.0,41.0,9.0
1995,3226,164,167,182,176,314,1003,403,247,264,305,1219,343,31.0,38.0,11.0
1996,2253,109,146,130,196,208,789,271,132,134,196,733,179,35.0,33.0,8.0
1997,92372,4328,6502,6447,6546,10532,34355,11826,6340,5129,6486,29781,5980,37.0,32.0,6.0
1998,170620,9521,20163,14454,12981,19813,76932,18932,9057,8322,8915,45226,8042,45.0,27.0,5.0
1999,3817,141,188,153,174,339,995,553,442,204,480,1679,538,26.0,44.0,14.0
2000,5041,245,373,251,295,531,1695,652,318,351,540,1861,596,34.0,37.0,12.0
2001,2378,44,91,120,93,216,564,382,301,139,287,1109,298,24.0,47.0,13.0
2002,4349,226,225,277,252,417,1397,575,342,358,363,1638,330,32.0,38.0,8.0
2003,2321,136,53,118,112,201,620,358,243,175,227,1003,279,27.0,43.0,12.0
2004,3389,200,142,98,86,317,843,539,278,255,389,1461,541,25.0,43.0,16.0
2005,3318,184,145,153,188,353,1023,500,261,219,318,1298,434,31.0,39.0,13.0
2006,1892,121,97,73,93,204,588,235,85,176,186,682,154,31.0,36.0,8.0
2007,70130,5104,11569,5967,4516,6597,33753,7550,4002,3374,4224,19150,3466,48.0,27.0,5.0
2008,2387,121,43,112,90,201,567,330,228,236,338,1132,316,24.0,47.0,13.0
2009,2276,102,71,104,119,164,560,316,195,182,341,1034,345,25.0,45.0,15.0
2010,2601,80,108,131,153,231,703,374,140,229,261,1004,402,27.0,39.0,15.0
2011,2457,83,123,122,155,238,721,316,247,203,275,1041,234,29.0,42.0,10.0
2012,4106,182,182,155,206,406,1131,547,360,313,470,1690,536,28.0,41.0,13.0
2013,1932,91,74,78,45,175,463,296,137,158,221,812,335,24.0,42.0,17.0
2014,5951,244,317,305,341,646,1853,812,405,429,568,2214,572,31.0,37.0,10.0
2015,2680,98,35,169,120,197,619,375,226,182,347,1130,566,23.0,42.0,21.0
2016,11679,531,729,751,699,1094,3804,1273,614,525,545,2957,389,33.0,25.0,3.0
2017,9607,480,387,423,503,1014,2807,1255,857,798,1152,4062,882,29.0,42.0,9.0
2018,8637,341,404,511,490,840,2586,1444,865,601,781,3691,666,30.0,43.0,8.0
2019,30059,1348,1788,2228,2025,3608,10997,3946,2140,1806,2293,10185,2013,37.0,34.0,7.0
2020,9986,467,716,660,695,1066,3604,1247,645,537,598,3027,463,36.0,30.0,5.0
2021,2971,89,156,142,128,267,782,436,248,260,434,1378,433,26.0,46.0,15.0
2022,1822,51,98,64,99,175,487,231,180,177,216,804,160,27.0,44.0,9.0
2023,7050,261,360,352,386,727,2086,1005,686,559,722,2972,800,30.0,42.0,11.0
2024,4272,138,302,202,218,460,1320,617,271,386,471,1745,573,31.0,41.0,13.0
2025,11574,642,773,590,616,1268,3889,1662,965,663,1033,4323,1095,34.0,37.0,9.0
2026,5411,347,221,227,287,628,1710,747,401,415,491,2054,648,32.0,38.0,12.0
2027,2543,107,153,175,117,271,823,422,194,118,188,922,235,32.0,36.0,9.0
2028,16333,1325,1526,817,872,1620,6160,2266,1386,977,1200,5829,1323,38.0,36.0,8.0
2029,14657,852,993,894,847,1569,5155,1865,933,622,862,4282,599,35.0,29.0,4.0
2030,3883,192,206,190,199,417,1204,565,332,294,421,1612,338,31.0,42.0,9.0
2031,1403,56,39,69,38,116,318,234,122,103,190,649,182,23.0,46.0,13.0
2032,4420,286,322,295,266,514,1683,522,183,177,222,1104,102,38.0,25.0,2.0
2033,674,18,13,27,47,63,168,87,86,72,55,300,85,25.0,45.0,13.0
2034,30316,1369,2331,2441,2058,3358,11557,3765,1819,1551,1717,8852,2087,38.0,29.0,7.0
2035,1915,96,89,82,78,221,566,274,205,163,216,858,229,30.0,45.0,12.0
2036,21058,1183,1530,1246,1356,2233,7548,2918,1701,1437,1753,7809,1882,36.0,37.0,9.0
2037,2258,70,54,125,94,184,527,334,229,137,258,958,288,23.0,42.0,13.0
2038,8050,475,540,420,411,882,2728,1104,618,521,709,2952,800,34.0,37.0,10.0
2039,10920,533,584,502,608,1059,3286,1630,854,801,1087,4372,1191,30.0,40.0,11.0
2040,69628,3789,8444,6326,5000,7453,31012,7707,3670,3161,4010,18548,3939,45.0,27.0,6.0
2041,4089,147,221,157,151,387,1063,600,342,295,542,1779,668,26.0,44.0,16.0
2042,32916,1322,2360,3203,2326,3428,12639,3736,2035,1486,1486,8743,1556,38.0,27.0,5.0
2043,27926,1369,1540,1515,1537,3639,9600,4022,2004,1889,2653,10568,1857,34.0,38.0,7.0
2044,104157,6095,7941,6255,6243,12352,38886,13942,7709,6600,8687,36938,7584,37.0,35.0,7.0
2045,53299,3362,3888,2884,2855,6021,19010,7217,3778,3415,4966,19376,4013,36.0,36.0,8.0
2046,98622,4804,5816,5413,5386,12318,33737,14716,7387,7037,9440,38580,7342,34.0,39.0,7.0
2047,65563,7955,12877,4477,3496,6392,35197,6964,3864,3026,4254,18108,2898,54.0,28.0,4.0
2048,45778,2210,2636,2505,2554,5337,15242,6573,3614,2809,3903,16899,3675,33.0,37.0,8.0
2049,68889,3096,4067,4233,4375,8583,24354,10028,5589,5228,6758,27603,6048,35.0,40.0,9.0
2050,43799,2233,2465,2354,2582,5692,15326,6564,3593,2461,4127,16745,2969,35.0,38.0,7.0
2051,375702,23618,31176,21280,23003,46588,145665,52323,25084,21369,26940,125716,20451,39.0,33.0,5.0
2052,27825,1395,1433,1431,1386,3351,8996,4322,2522,1892,3121,11857,2147,32.0,43.0,8.0
2053,39005,2222,2404,2078,2192,5033,13929,5792,2746,2551,3731,14820,2576,36.0,38.0,7.0
2054,135520,7391,8686,7913,7494,15831,47315,18896,9953,9237,13247,51333,10539,35.0,38.0,8.0
2055,202166,10597,11531,11737,12116,26249,72230,30460,15618,11942,16206,74226,10571,36.0,37.0,5.0
2056,41869,2382,2836,2306,2449,5107,15080,5967,2816,2878,3546,15207,2632,36.0,36.0,6.0
2057,104584,4813,5769,5756,6128,13226,35692,15613,8451,7545,10354,41963,8486,34.0,40.0,8.0
2058,36602,1795,2047,2060,2096,4326,12324,5144,2943,2313,3564,13964,2778,34.0,38.0,8.0
2059,42231,1997,2453,2209,2322,5148,14129,5915,3167,2924,4343,16349,3790,33.0,39.0,9.0
2060,1257401,66258,82551,83687,79781,149037,461314,180573,93372,82359,104883,461187,99213,37.0,37.0,8.0
2061,51919,2637,2831,2587,2895,6075,17025,7463,3650,3460,5100,19673,4335,33.0,38.0,8.0
2062,38311,2241,2495,2038,2351,4660,13785,5102,2996,2403,3463,13964,2856,36.0,36.0,7.0
2063,193024,10218,8564,8000,11303,29871,67956,28735,11711,10316,12562,63324,7797,35.0,33.0,4.0
2064,75369,3527,4400,4204,3967,8616,24714,11102,6692,4953,8013,30760,6400,33.0,41.0,8.0
2065,151526,8537,8736,8235,9064,20217,54789,22228,10055,8925,12101,53309,8629,36.0,35.0,6.0
2066,28659,1501,1592,1605,1695,3625,10018,4153,2189,1749,2659,10750,1988,35.0,38.0,7.0
2067,1253507,63393,95606,113473,97594,163271,533337,158389,73821,61930,73995,368135,54694,43.0,29.0,4.0
2068,42296,2418,2332,2154,2479,5028,14411,6200,3273,2721,3660,15854,3005,34.0,37.0,7.0
2069,30203,1604,1853,1812,1708,3587,10564,4308,2306,1862,2908,11384,2241,35.0,38.0,7.0
